genome,fitness,behavior_descriptor
"[-0.36495843 -0.65712914  0.4176427  -0.17715923 -0.08235945  0.8365255
  0.5317119 ]",0,[-0.365 -0.657  0.418]
"[-0.36957239 -0.64092109  0.41516225 -0.16437381 -0.07934006  0.84460637
  0.53179615]",1,[-0.37  -0.641  0.415]
"[-0.35481015 -0.64576805  0.41284033 -0.17368365 -0.06588662  0.83517071
  0.53907913]",1,[-0.355 -0.646  0.413]
"[-0.37577032 -0.65581766  0.40580986 -0.18055451 -0.08234371  0.83331824
  0.54155272]",0,[-0.376 -0.656  0.406]
"[-0.36973129 -0.6437386   0.41438739 -0.17553021 -0.0782218   0.84015491
  0.54120069]",1,[-0.37  -0.644  0.414]
"[-0.36667444 -0.64732688  0.41382662 -0.17532561 -0.07529374  0.83854044
  0.53609406]",1,[-0.367 -0.647  0.414]
"[-0.36816226 -0.63885892  0.40869823 -0.17936153 -0.0817191   0.84350565
  0.5422028 ]",1,[-0.368 -0.639  0.409]
"[-0.36601428 -0.65063471  0.40463782 -0.17933185 -0.07715517  0.839526
  0.5346109 ]",1,[-0.366 -0.651  0.405]
"[-0.36217719 -0.64984991  0.41641047 -0.17729589 -0.07717958  0.84465423
  0.54691165]",1,[-0.362 -0.65   0.416]
"[-0.36884987 -0.63981821  0.41456533 -0.17346237 -0.07019094  0.84410912
  0.54000233]",1,[-0.369 -0.64   0.415]
"[-0.35972495 -0.64711886  0.41865758 -0.17203695 -0.07410953  0.84814386
  0.54911949]",1,[-0.36  -0.647  0.419]
"[-0.36027342 -0.65431419  0.41005361 -0.16996137 -0.07669747  0.83548394
  0.54473262]",1,[-0.36  -0.654  0.41 ]
"[-0.37022204 -0.64367893  0.41974986 -0.17510061 -0.07343049  0.8390694
  0.54455425]",1,[-0.37  -0.644  0.42 ]
"[-0.3633772  -0.65462679  0.41073749 -0.17774817 -0.07842973  0.84202483
  0.53870601]",1,[-0.363 -0.655  0.411]
"[-0.37079089 -0.65421168  0.4129452  -0.18198079 -0.07601472  0.82879112
  0.5359245 ]",1,[-0.371 -0.654  0.413]
"[-0.36262086 -0.64521524  0.4165807  -0.16941315 -0.07322258  0.84203722
  0.54062911]",1,[-0.363 -0.645  0.417]
"[-0.3675323  -0.64622174  0.40986822 -0.17203312 -0.0823903   0.84119555
  0.53452667]",1,[-0.368 -0.646  0.41 ]
"[-0.3587211  -0.64250839  0.41621733 -0.16483059 -0.0824317   0.84074349
  0.53941399]",1,[-0.359 -0.643  0.416]
"[-0.36609821 -0.63974525  0.41950432 -0.16924945 -0.07184306  0.85261383
  0.53984573]",1,[-0.366 -0.64   0.42 ]
"[-0.35839024 -0.64616199  0.41813718 -0.16758885 -0.07183616  0.84945706
  0.54763086]",1,[-0.358 -0.646  0.418]
"[-0.36012546 -0.65053189  0.41043047 -0.17042566 -0.08350282  0.84101124
  0.53181453]",1,[-0.36  -0.651  0.41 ]
"[-0.35648377 -0.65334501  0.41370162 -0.17084976 -0.06943835  0.84139027
  0.54753297]",1,[-0.356 -0.653  0.414]
"[-0.36017016 -0.65618875  0.41678156 -0.16849232 -0.07496386  0.84942097
  0.54781603]",1,[-0.36  -0.656  0.417]
"[-0.36586231 -0.65601978  0.41878124 -0.17792004 -0.0817606   0.84343276
  0.53826534]",1,[-0.366 -0.656  0.419]
"[-0.36308697 -0.64565527  0.42200467 -0.16915386 -0.07651709  0.83799378
  0.54222991]",1,[-0.363 -0.646  0.422]
"[-0.35690367 -0.65043564  0.41622184 -0.16795369 -0.06404855  0.84317439
  0.53652258]",0,[-0.357 -0.65   0.416]
"[-0.35681033 -0.64694443  0.41155647 -0.16209604 -0.06869335  0.84386912
  0.5391697 ]",1,[-0.357 -0.647  0.412]
"[-0.36246495 -0.6512756   0.40929178 -0.16903564 -0.07820582  0.83473755
  0.54484985]",1,[-0.362 -0.651  0.409]
"[-0.36378218 -0.65494615  0.42111036 -0.17747033 -0.07439536  0.84015125
  0.54072192]",0,[-0.364 -0.655  0.421]
"[-0.36451869 -0.6548088   0.41729126 -0.16946703 -0.07782805  0.84213969
  0.53696339]",1,[-0.365 -0.655  0.417]
"[-0.36173526 -0.65362279  0.40690319 -0.17246248 -0.0751137   0.84126605
  0.53721356]",1,[-0.362 -0.654  0.407]
"[-0.35603265 -0.63956443  0.41525766 -0.1578968  -0.07192729  0.85331681
  0.53910286]",1,[-0.356 -0.64   0.415]
"[-0.35321794 -0.64555911  0.41428043 -0.16489778 -0.0589195   0.84875738
  0.5485094 ]",1,[-0.353 -0.646  0.414]
"[-0.35497942 -0.64920771  0.41651934 -0.17402457 -0.07366736  0.83493453
  0.53380832]",0,[-0.355 -0.649  0.417]
"[-0.34526383 -0.64578257  0.41543745 -0.17111531 -0.06869954  0.83848024
  0.54595522]",0,[-0.345 -0.646  0.415]
"[-0.35680818 -0.65346815  0.41975743 -0.17190674 -0.07569007  0.83388738
  0.5416641 ]",0,[-0.357 -0.653  0.42 ]
"[-0.36154194 -0.63878026  0.4107249  -0.15764992 -0.07720991  0.84915585
  0.54606579]",1,[-0.362 -0.639  0.411]
"[-0.36583844 -0.64153517  0.41298686 -0.17085615 -0.0685902   0.83955799
  0.54914953]",1,[-0.366 -0.642  0.413]
"[-0.35758979 -0.65214574  0.41033762 -0.1742485  -0.07282124  0.83988432
  0.54670908]",1,[-0.358 -0.652  0.41 ]
"[-0.36700446 -0.6493597   0.40820541 -0.16918589 -0.07177384  0.83560124
  0.54272301]",1,[-0.367 -0.649  0.408]
"[-0.36092664 -0.65685239  0.40359948 -0.18865061 -0.07634969  0.82644886
  0.53857076]",1,[-0.361 -0.657  0.404]
"[-0.36805873 -0.65295697  0.41428083 -0.17318694 -0.07109442  0.8407122
  0.53385409]",1,[-0.368 -0.653  0.414]
"[-0.3586719  -0.64417642  0.42408627 -0.17107311 -0.0715674   0.83953929
  0.54085048]",0,[-0.359 -0.644  0.424]
"[-0.36190428 -0.64128848  0.41381025 -0.17522335 -0.0681531   0.84076193
  0.54212905]",1,[-0.362 -0.641  0.414]
"[-0.36297887 -0.6418657   0.40657328 -0.17739993 -0.07120962  0.83861493
  0.54155386]",1,[-0.363 -0.642  0.407]
"[-0.36357294 -0.65216494  0.41554587 -0.17540443 -0.0690714   0.84877461
  0.54102353]",1,[-0.364 -0.652  0.416]
"[-0.35154389 -0.64072916  0.42144638 -0.16265006 -0.06612633  0.84765861
  0.54118092]",0,[-0.352 -0.641  0.421]
"[-0.36359306 -0.65044999  0.41429781 -0.1706619  -0.06972336  0.84287696
  0.53697492]",1,[-0.364 -0.65   0.414]
"[-0.36848039 -0.64379642  0.40768857 -0.18392402 -0.07552209  0.83624133
  0.53498778]",1,[-0.368 -0.644  0.408]
"[-0.36920345 -0.64251359  0.40998915 -0.16653508 -0.08397114  0.85128424
  0.53418639]",1,[-0.369 -0.643  0.41 ]
"[-0.35920484 -0.64212973  0.41353478 -0.16681298 -0.06821868  0.84964104
  0.55352877]",1,[-0.359 -0.642  0.414]
"[-0.36371189 -0.64334348  0.42007827 -0.16395371 -0.06058067  0.85441655
  0.53766592]",1,[-0.364 -0.643  0.42 ]
"[-0.36787739 -0.65099251  0.41917854 -0.16687732 -0.06987805  0.83564251
  0.53993098]",0,[-0.368 -0.651  0.419]
"[-0.35534472 -0.64164139  0.42423913 -0.1813685  -0.0717727   0.84307114
  0.55120843]",0,[-0.355 -0.642  0.424]
"[-0.34935391 -0.65799987  0.41812879 -0.16276762 -0.07500719  0.84302271
  0.5480449 ]",1,[-0.349 -0.658  0.418]
"[-0.36488566 -0.64728841  0.4093686  -0.16428068 -0.05941514  0.85851024
  0.54420094]",1,[-0.365 -0.647  0.409]
"[-0.36769204 -0.63782965  0.41821621 -0.16680708 -0.07297207  0.8447312
  0.5420769 ]",1,[-0.368 -0.638  0.418]
"[-0.35977945 -0.65146803  0.4144968  -0.1599605  -0.0681144   0.83858111
  0.54081107]",0,[-0.36  -0.651  0.414]
"[-0.35902129 -0.65190926  0.41520359 -0.1753588  -0.06840405  0.83583221
  0.53583805]",0,[-0.359 -0.652  0.415]
"[-0.35484034 -0.64406955  0.41307022 -0.16368201 -0.06600297  0.84306931
  0.54032371]",1,[-0.355 -0.644  0.413]
"[-0.36347611 -0.64566208  0.41215256 -0.17694239 -0.06957329  0.83404979
  0.53502106]",1,[-0.363 -0.646  0.412]
"[-0.37100172 -0.65371222  0.41152485 -0.18431202 -0.07897016  0.83891407
  0.53927873]",1,[-0.371 -0.654  0.412]
"[-0.37136772 -0.64436207  0.42505682 -0.17905439 -0.0809402   0.83777959
  0.54594961]",0,[-0.371 -0.644  0.425]
"[-0.36261965 -0.64168716  0.4139491  -0.16597099 -0.07150205  0.84724689
  0.5414809 ]",1,[-0.363 -0.642  0.414]
"[-0.35965372 -0.63823011  0.42238304 -0.16529764 -0.06384734  0.85487762
  0.5416331 ]",1,[-0.36  -0.638  0.422]
"[-0.35358091 -0.64495428  0.41666091 -0.16635658 -0.07099089  0.84061287
  0.53723093]",1,[-0.354 -0.645  0.417]
"[-0.35897006 -0.64317731  0.42098612 -0.16893859 -0.07606411  0.85060271
  0.54018203]",1,[-0.359 -0.643  0.421]
"[-0.35595394 -0.64450785  0.41690274 -0.17577106 -0.06553718  0.83286484
  0.53282621]",1,[-0.356 -0.645  0.417]
"[-0.3577843  -0.65142718  0.41891326 -0.17087252 -0.08065416  0.8415381
  0.54969016]",0,[-0.358 -0.651  0.419]
"[-0.3536719  -0.63732785  0.41100497 -0.17108365 -0.07000137  0.85216592
  0.54481239]",0,[-0.354 -0.637  0.411]
"[-0.36144719 -0.64698497  0.41345833 -0.17334343 -0.08037182  0.83663731
  0.53815345]",1,[-0.361 -0.647  0.413]
"[-0.37132499 -0.65199177  0.41557831 -0.17623622 -0.07601811  0.84310671
  0.54583006]",0,[-0.371 -0.652  0.416]
"[-0.37483006 -0.6549845   0.41618146 -0.18347617 -0.08332535  0.82951387
  0.54062357]",1,[-0.375 -0.655  0.416]
"[-0.37058432 -0.64821931  0.41323492 -0.18413589 -0.07953563  0.82712077
  0.53727799]",1,[-0.371 -0.648  0.413]
"[-0.36324873 -0.64672117  0.41094292 -0.17528034 -0.07371733  0.84489296
  0.54079206]",1,[-0.363 -0.647  0.411]
"[-0.37130573 -0.64503592  0.40868547 -0.17356092 -0.07468309  0.82907517
  0.53604021]",1,[-0.371 -0.645  0.409]
"[-0.36610877 -0.65257227  0.41140368 -0.17878549 -0.07965222  0.83421739
  0.5313182 ]",1,[-0.366 -0.653  0.411]
"[-0.3660766  -0.64068145  0.41903036 -0.17297188 -0.07438374  0.85110609
  0.5313132 ]",1,[-0.366 -0.641  0.419]
"[-0.35768864 -0.64861894  0.41688178 -0.16913137 -0.08181153  0.84786555
  0.53865336]",1,[-0.358 -0.649  0.417]
"[-0.37007371 -0.64759281  0.41108269 -0.16610144 -0.0707699   0.84423937
  0.53704548]",1,[-0.37  -0.648  0.411]
"[-0.35197789 -0.64236211  0.41919341 -0.16567255 -0.0751679   0.84587341
  0.54333369]",1,[-0.352 -0.642  0.419]
"[-0.35944319 -0.65653286  0.40865788 -0.17126812 -0.07655916  0.83627184
  0.5414664 ]",1,[-0.359 -0.657  0.409]
"[-0.36550681 -0.65150258  0.41996023 -0.17240083 -0.07486399  0.83559874
  0.53618135]",0,[-0.366 -0.652  0.42 ]
"[-0.3617443  -0.64010456  0.41040112 -0.17959285 -0.07853215  0.84624536
  0.53182279]",1,[-0.362 -0.64   0.41 ]
"[-0.35592549 -0.64876405  0.42066056 -0.17600969 -0.06785548  0.8396115
  0.53069373]",1,[-0.356 -0.649  0.421]
"[-0.36284549 -0.65072632  0.41947677 -0.16692762 -0.06857551  0.84446225
  0.54634542]",1,[-0.363 -0.651  0.419]
"[-0.37479686 -0.65346997  0.40726219 -0.17709908 -0.07808069  0.83232824
  0.53614474]",1,[-0.375 -0.653  0.407]
"[-0.36192007 -0.6433023   0.42174325 -0.17976398 -0.0755013   0.84183917
  0.5290854 ]",0,[-0.362 -0.643  0.422]
"[-0.36524797 -0.65602398  0.40626063 -0.18468281 -0.07688311  0.83340683
  0.53073809]",1,[-0.365 -0.656  0.406]
"[-0.36710614 -0.64416077  0.41500265 -0.16985004 -0.08035396  0.84665303
  0.5286183 ]",1,[-0.367 -0.644  0.415]
"[-0.35150901 -0.6456395   0.41447894 -0.16546291 -0.06949791  0.84455915
  0.54860001]",1,[-0.352 -0.646  0.414]
"[-0.36445503 -0.6565975   0.41207585 -0.16633665 -0.07257385  0.8351409
  0.5317367 ]",1,[-0.364 -0.657  0.412]
"[-0.3703558  -0.64433952  0.41739989 -0.18432627 -0.08347027  0.84217285
  0.54318235]",1,[-0.37  -0.644  0.417]
"[-0.36934329 -0.64763348  0.4121494  -0.1780732  -0.08164804  0.83844477
  0.54640365]",1,[-0.369 -0.648  0.412]
"[-0.36235174 -0.65334397  0.40731834 -0.17872851 -0.07655192  0.83281168
  0.54140535]",1,[-0.362 -0.653  0.407]
"[-0.36637834 -0.643856    0.41446883 -0.17093685 -0.07665293  0.84436774
  0.5320293 ]",1,[-0.366 -0.644  0.414]
"[-0.35596504 -0.64734739  0.41739571 -0.16768191 -0.06549592  0.84668084
  0.54858488]",1,[-0.356 -0.647  0.417]
"[-0.36091293 -0.65668982  0.41532108 -0.16935686 -0.08382385  0.83889659
  0.53819256]",1,[-0.361 -0.657  0.415]
"[-0.36332004 -0.65332377  0.41039836 -0.16748922 -0.06812374  0.84011876
  0.54309572]",1,[-0.363 -0.653  0.41 ]
"[-0.36377365 -0.64938984  0.41421208 -0.17158895 -0.07701973  0.85374033
  0.54667518]",1,[-0.364 -0.649  0.414]
"[-0.37024674 -0.65091202  0.41463281 -0.18090575 -0.07826817  0.8358008
  0.54332934]",1,[-0.37  -0.651  0.415]
"[-0.37155056 -0.64890327  0.42042819 -0.17368886 -0.07835035  0.84158951
  0.54488998]",0,[-0.372 -0.649  0.42 ]
"[-0.36275386 -0.64494358  0.41807427 -0.16622882 -0.07014947  0.84502288
  0.54104691]",1,[-0.363 -0.645  0.418]
"[-0.36246553 -0.64864789  0.42154811 -0.18010749 -0.08133422  0.84121427
  0.54299436]",1,[-0.362 -0.649  0.422]
"[-0.35158888 -0.64366762  0.41117299 -0.16190496 -0.06140748  0.84773763
  0.54168405]",1,[-0.352 -0.644  0.411]
"[-0.35029126 -0.64467294  0.41852246 -0.15134561 -0.06943006  0.84292347
  0.54360879]",0,[-0.35  -0.645  0.419]
"[-0.35842019 -0.64501902  0.41180887 -0.16364757 -0.06808965  0.84763027
  0.55326076]",1,[-0.358 -0.645  0.412]
"[-0.36365512 -0.65436913  0.416526   -0.17537047 -0.06876981  0.83265096
  0.54319712]",1,[-0.364 -0.654  0.417]
"[-0.35524805 -0.6479772   0.41260896 -0.16458782 -0.07216854  0.84972245
  0.55075264]",1,[-0.355 -0.648  0.413]
"[-0.36270372 -0.65114641  0.41266271 -0.17402486 -0.07675246  0.84125386
  0.53933988]",1,[-0.363 -0.651  0.413]
"[-0.36370418 -0.64508594  0.40750353 -0.16764975 -0.07034187  0.8473666
  0.53328144]",1,[-0.364 -0.645  0.408]
"[-0.36119412 -0.64294864  0.41865353 -0.16475832 -0.07411183  0.83953248
  0.55065551]",1,[-0.361 -0.643  0.419]
"[-0.35430522 -0.64608234  0.41226866 -0.17709022 -0.07465216  0.84878233
  0.53612311]",1,[-0.354 -0.646  0.412]
"[-0.35847367 -0.65380352  0.4173119  -0.17000273 -0.06740126  0.82922761
  0.53933014]",1,[-0.358 -0.654  0.417]
"[-0.35504493 -0.64465522  0.41551297 -0.17933442 -0.07939534  0.8334901
  0.54116261]",1,[-0.355 -0.645  0.416]
"[-0.35310278 -0.65099337  0.41811586 -0.17032693 -0.07449764  0.83793723
  0.55079161]",0,[-0.353 -0.651  0.418]
"[-0.3631421  -0.65048046  0.42242772 -0.1726254  -0.0752154   0.83633418
  0.53607952]",0,[-0.363 -0.65   0.422]
"[-0.35953088 -0.6367251   0.41219397 -0.165477   -0.07035149  0.85229457
  0.53833917]",1,[-0.36  -0.637  0.412]
"[-0.37232677 -0.65105738  0.40831013 -0.17459417 -0.06679708  0.83781012
  0.54349259]",1,[-0.372 -0.651  0.408]
"[-0.36690226 -0.65298585  0.41205908 -0.17651299 -0.0795068   0.84307838
  0.53828843]",1,[-0.367 -0.653  0.412]
"[-0.35905021 -0.64732665  0.40967188 -0.16873322 -0.07177862  0.83561775
  0.54182096]",1,[-0.359 -0.647  0.41 ]
"[-0.36376896 -0.65437567  0.40515345 -0.18762061 -0.07261502  0.82892017
  0.53766857]",1,[-0.364 -0.654  0.405]
"[-0.36795302 -0.65509379  0.41333659 -0.18083713 -0.07778116  0.82969291
  0.5300658 ]",1,[-0.368 -0.655  0.413]
"[-0.35812856 -0.65074355  0.41165664 -0.17458629 -0.06889617  0.83977605
  0.53903376]",1,[-0.358 -0.651  0.412]
"[-0.36027441 -0.65159922  0.42240254 -0.1715873  -0.07094021  0.84828077
  0.54520376]",0,[-0.36  -0.652  0.422]
"[-0.36605109 -0.63950604  0.41807027 -0.17925219 -0.08093094  0.83579598
  0.53113697]",1,[-0.366 -0.64   0.418]
"[-0.36584026 -0.64774001  0.42031119 -0.17543803 -0.07185244  0.83409485
  0.54054035]",0,[-0.366 -0.648  0.42 ]
"[-0.36910805 -0.64767811  0.41089819 -0.17715755 -0.07541046  0.83561552
  0.54438749]",1,[-0.369 -0.648  0.411]
"[-0.36951244 -0.65924572  0.40981718 -0.17940319 -0.07461588  0.8456298
  0.53450213]",0,[-0.37  -0.659  0.41 ]
"[-0.35802543 -0.63876818  0.41620747 -0.17076531 -0.07009584  0.84732109
  0.53620354]",1,[-0.358 -0.639  0.416]
"[-0.36823416 -0.65184153  0.414264   -0.169193   -0.07544628  0.8389552
  0.5347042 ]",1,[-0.368 -0.652  0.414]
"[-0.34967515 -0.64664887  0.41715072 -0.16214688 -0.07226721  0.84532595
  0.5392375 ]",0,[-0.35  -0.647  0.417]
"[-0.35922091 -0.64727932  0.419429   -0.17616939 -0.07977998  0.8414184
  0.53320107]",1,[-0.359 -0.647  0.419]
"[-0.37053712 -0.65012701  0.4138077  -0.16823172 -0.07643822  0.84533376
  0.53174304]",1,[-0.371 -0.65   0.414]
"[-0.36524264 -0.64727882  0.41884013 -0.16873155 -0.07039534  0.8388052
  0.53999137]",0,[-0.365 -0.647  0.419]
"[-0.36080658 -0.65645918  0.41487585 -0.16561953 -0.0699767   0.83638337
  0.54667488]",1,[-0.361 -0.656  0.415]
"[-0.36045946 -0.65008177  0.42016154 -0.17843255 -0.06803096  0.83996396
  0.5570227 ]",0,[-0.36 -0.65  0.42]
"[-0.35221574 -0.65661487  0.41279429 -0.16794863 -0.0731693   0.84600443
  0.54747049]",1,[-0.352 -0.657  0.413]
"[-0.36524618 -0.64100709  0.41356594 -0.16262117 -0.0696153   0.85625998
  0.54439751]",1,[-0.365 -0.641  0.414]
"[-0.36276186 -0.64214364  0.4134609  -0.17118742 -0.06986536  0.84323081
  0.55094696]",1,[-0.363 -0.642  0.413]
"[-0.34853716 -0.64161583  0.41398432 -0.1530778  -0.05546108  0.85301868
  0.55766056]",1,[-0.349 -0.642  0.414]
"[-0.36620728 -0.65113672  0.40425077 -0.17298501 -0.07459638  0.84119413
  0.54364422]",1,[-0.366 -0.651  0.404]
"[-0.35704787 -0.64764432  0.41138713 -0.16954442 -0.06491965  0.85213561
  0.5413697 ]",1,[-0.357 -0.648  0.411]
"[-0.36879622 -0.65707329  0.41849066 -0.18402217 -0.0804278   0.84014631
  0.53744232]",1,[-0.369 -0.657  0.418]
"[-0.37231436 -0.65003729  0.42510439 -0.17671525 -0.08415239  0.8316498
  0.54472063]",0,[-0.372 -0.65   0.425]
"[-0.3608846  -0.64126183  0.41217323 -0.16948293 -0.0784611   0.83565826
  0.53204308]",1,[-0.361 -0.641  0.412]
"[-0.35546953 -0.64251642  0.41521468 -0.16163354 -0.06782245  0.85606738
  0.55420241]",1,[-0.355 -0.643  0.415]
"[-0.35372004 -0.64249499  0.41782248 -0.16076153 -0.06883264  0.84845165
  0.55188051]",1,[-0.354 -0.642  0.418]
"[-0.358717   -0.64700592  0.41492934 -0.17077329 -0.07642953  0.83475811
  0.53788475]",1,[-0.359 -0.647  0.415]
"[-0.35658888 -0.64476777  0.40794301 -0.16919795 -0.06894198  0.85122031
  0.54669104]",1,[-0.357 -0.645  0.408]
"[-0.35238643 -0.64697641  0.42745414 -0.17416824 -0.07524788  0.83981031
  0.54397685]",0,[-0.352 -0.647  0.427]
"[-0.35576646 -0.63992131  0.41551303 -0.17381619 -0.0669358   0.83738124
  0.53079206]",1,[-0.356 -0.64   0.416]
"[-0.37158585 -0.64935305  0.41019249 -0.17949201 -0.07937346  0.83456084
  0.52922742]",1,[-0.372 -0.649  0.41 ]
"[-0.36610787 -0.65275804  0.40867669 -0.17804475 -0.08057125  0.83349892
  0.53829746]",1,[-0.366 -0.653  0.409]
"[-0.35679433 -0.64682734  0.41551198 -0.172873   -0.06860463  0.83967489
  0.54225806]",1,[-0.357 -0.647  0.416]
"[-0.36266544 -0.64488921  0.40791904 -0.18049178 -0.0766212   0.83595729
  0.53376034]",1,[-0.363 -0.645  0.408]
"[-0.36206601 -0.65488248  0.41057215 -0.17506491 -0.07686343  0.83384169
  0.53016253]",0,[-0.362 -0.655  0.411]
"[-0.36681453 -0.64182692  0.41684426 -0.16814636 -0.06893615  0.85368028
  0.54205046]",1,[-0.367 -0.642  0.417]
"[-0.35698633 -0.64199441  0.41996861 -0.16777836 -0.0638909   0.85565604
  0.55333021]",0,[-0.357 -0.642  0.42 ]
"[-0.36163393 -0.64583721  0.41183074 -0.17857396 -0.06994345  0.83575262
  0.54593178]",1,[-0.362 -0.646  0.412]
"[-0.36779443 -0.64262089  0.41967515 -0.17567643 -0.07667592  0.84035621
  0.53885124]",0,[-0.368 -0.643  0.42 ]
"[-0.37401972 -0.65605628  0.41670102 -0.1775103  -0.07400086  0.83055991
  0.53825905]",1,[-0.374 -0.656  0.417]
"[-0.35840972 -0.64797151  0.40974035 -0.17098492 -0.07327373  0.84125108
  0.53393636]",1,[-0.358 -0.648  0.41 ]
"[-0.36905763 -0.65127588  0.40685217 -0.17018882 -0.07366125  0.8453207
  0.53388483]",1,[-0.369 -0.651  0.407]
"[-0.35463061 -0.64039072  0.41478342 -0.17283917 -0.07848263  0.83835901
  0.53661342]",1,[-0.355 -0.64   0.415]
"[-0.36466252 -0.65679179  0.41858324 -0.1795795  -0.07867877  0.83313033
  0.53612155]",1,[-0.365 -0.657  0.419]
"[-0.36705596 -0.64925291  0.4067118  -0.18201846 -0.0716879   0.83659107
  0.54762726]",1,[-0.367 -0.649  0.407]
"[-0.35610528 -0.65381689  0.42052781 -0.16240331 -0.06739129  0.83850968
  0.54756397]",1,[-0.356 -0.654  0.421]
"[-0.37299164 -0.64847644  0.41161932 -0.18237161 -0.07565576  0.82983823
  0.54298381]",1,[-0.373 -0.648  0.412]
"[-0.36850678 -0.6466433   0.41052456 -0.17667249 -0.07971308  0.83910077
  0.54289124]",1,[-0.369 -0.647  0.411]
"[-0.36425253 -0.64181817  0.42085344 -0.17322604 -0.08043607  0.84249567
  0.53241459]",1,[-0.364 -0.642  0.421]
"[-0.36964069 -0.64382793  0.40749401 -0.17826291 -0.07536461  0.83674101
  0.53825832]",1,[-0.37  -0.644  0.407]
"[-0.36270499 -0.65402114  0.40916845 -0.17908408 -0.07808209  0.83772422
  0.54013126]",1,[-0.363 -0.654  0.409]
"[-0.36723615 -0.64872781  0.41569597 -0.18035072 -0.07835171  0.84018147
  0.55306121]",1,[-0.367 -0.649  0.416]
"[-0.36721111 -0.64559415  0.41834432 -0.16464981 -0.08049653  0.85297587
  0.53194604]",1,[-0.367 -0.646  0.418]
"[-0.35711909 -0.64417532  0.4131682  -0.17950883 -0.0683485   0.83551371
  0.53186451]",1,[-0.357 -0.644  0.413]
"[-0.36692376 -0.64808369  0.41812064 -0.16525466 -0.07892611  0.83106029
  0.5359671 ]",1,[-0.367 -0.648  0.418]
"[-0.36543339 -0.65253041  0.40688343 -0.17467208 -0.07733893  0.83200291
  0.53634495]",1,[-0.365 -0.653  0.407]
"[-0.36656026 -0.64523551  0.41226386 -0.18187479 -0.081717    0.83989943
  0.54539398]",1,[-0.367 -0.645  0.412]
"[-0.36553106 -0.64629606  0.40541235 -0.17174657 -0.07969901  0.84269998
  0.52921914]",1,[-0.366 -0.646  0.405]
"[-0.36042222 -0.64584195  0.41704669 -0.17431333 -0.08066037  0.83795505
  0.53787738]",1,[-0.36  -0.646  0.417]
"[-0.36368452 -0.64504879  0.41941575 -0.1701485  -0.07514654  0.84620254
  0.54888491]",1,[-0.364 -0.645  0.419]
"[-0.35825157 -0.65057285  0.41436782 -0.16331139 -0.06875326  0.84855184
  0.54357063]",1,[-0.358 -0.651  0.414]
"[-0.35310377 -0.65698601  0.40753935 -0.16594995 -0.078791    0.84376999
  0.54000706]",0,[-0.353 -0.657  0.408]
"[-0.3584204  -0.65595677  0.41319301 -0.17661391 -0.07947158  0.84776889
  0.54855582]",1,[-0.358 -0.656  0.413]
"[-0.36285837 -0.64774087  0.41404896 -0.17381108 -0.07625572  0.84586642
  0.52929537]",1,[-0.363 -0.648  0.414]
"[-0.37147204 -0.64628794  0.40964697 -0.18216266 -0.08435005  0.83587378
  0.54096957]",1,[-0.371 -0.646  0.41 ]
"[-0.36490956 -0.65447207  0.42033437 -0.1777366  -0.07341534  0.84617195
  0.54152895]",1,[-0.365 -0.654  0.42 ]
"[-0.35434303 -0.64030194  0.42180618 -0.16515987 -0.0691468   0.83978423
  0.53610571]",1,[-0.354 -0.64   0.422]
"[-0.35224912 -0.64151895  0.42184785 -0.15228943 -0.07525814  0.84732809
  0.54884838]",0,[-0.352 -0.642  0.422]
"[-0.35908566 -0.65254878  0.41446046 -0.17651572 -0.06844247  0.83807371
  0.54599302]",1,[-0.359 -0.653  0.414]
"[-0.36077142 -0.65272202  0.40733342 -0.16605599 -0.07676106  0.84080964
  0.53995075]",1,[-0.361 -0.653  0.407]
"[-0.36420007 -0.6487278   0.4180092  -0.17905787 -0.06815807  0.83593046
  0.53936534]",1,[-0.364 -0.649  0.418]
"[-0.35090787 -0.65085662  0.41658868 -0.16744184 -0.06972137  0.85405756
  0.54270712]",1,[-0.351 -0.651  0.417]
"[-0.36282993 -0.64904942  0.4170545  -0.17596314 -0.07828509  0.84363551
  0.54164825]",1,[-0.363 -0.649  0.417]
"[-0.36987393 -0.65012448  0.40883798 -0.16845964 -0.07677248  0.84096899
  0.53518334]",1,[-0.37  -0.65   0.409]
"[-0.3602036  -0.63997396  0.41329022 -0.17096829 -0.07470451  0.84094108
  0.53984432]",1,[-0.36  -0.64   0.413]
"[-0.36222298 -0.65139957  0.41776409 -0.17648176 -0.06625992  0.84956878
  0.53693611]",1,[-0.362 -0.651  0.418]
"[-0.35292526 -0.65017156  0.41944971 -0.16772278 -0.06963927  0.84703238
  0.53596112]",1,[-0.353 -0.65   0.419]
"[-0.34687388 -0.64326186  0.41445771 -0.15712586 -0.06667953  0.85425424
  0.54794281]",1,[-0.347 -0.643  0.414]
"[-0.3644641  -0.65085322  0.40636143 -0.17293708 -0.06619916  0.83415756
  0.54692489]",1,[-0.364 -0.651  0.406]
"[-0.35605732 -0.64402891  0.41405595 -0.16659432 -0.06337243  0.84912724
  0.55384556]",1,[-0.356 -0.644  0.414]
"[-0.35656438 -0.64402957  0.41220119 -0.16063063 -0.06325561  0.8457003
  0.53602907]",1,[-0.357 -0.644  0.412]
"[-0.3581246  -0.65466481  0.4127063  -0.17501732 -0.07446353  0.83112848
  0.53786382]",1,[-0.358 -0.655  0.413]
